x,y,cp
0.7186664342880249,-0.024639829993247986,0.1979420781135559
0.7361258864402771,-0.02148902788758278,0.23980483412742615
0.7531588077545166,-0.018566792830824852,0.26270097494125366
0.7697887420654297,-0.01573478803038597,0.2992492914199829
0.7858227491378784,-0.013160641305148602,0.32547426223754883
0.8014025092124939,-0.010787191800773144,0.35335251688957214
0.8167015314102173,-0.00861007533967495,0.38563084602355957
0.832145094871521,-0.006752150598913431,0.4055371582508087
0.8471958041191101,-0.005231105722486973,0.4290308356285095
0.8619521856307983,-0.004185419529676437,0.44118693470954895
0.8764365911483765,-0.0035954683553427458,0.44407913088798523
0.8905849456787109,-0.0032980209216475487,0.45668888092041016
0.9044089317321777,-0.0034695323556661606,0.4548048675060272
0.9178794026374817,-0.003964877687394619,0.46168726682662964
0.9312505722045898,-0.005012910813093185,0.44856229424476624
0.9443495869636536,-0.006433538626879454,0.43675148487091064
0.9571457505226135,-0.008246533572673798,0.41613778471946716
0.9693084359169006,-0.010365561582148075,0.3899988532066345
0.9808071851730347,-0.012782528065145016,0.3435496687889099
0.991490364074707,-0.015383344143629074,0.28334981203079224
1.0,-0.01769999973475933,0.03481825813651085
