alpha,cl,cd,cm,cp_min,converged,diverged,rms_bl,note
13.25,1.6013250350952148,0.015212863683700562,-0.03263881057500839,-12.694642066955566,True,False,5.474115823744796e-06,
13.5,1.6198745965957642,0.015657557174563408,-0.030753498896956444,-13.10373306274414,True,False,2.2469332350283366e-07,
13.75,1.6376301050186157,0.016132492572069168,-0.028768835589289665,-13.511070251464844,True,False,9.959476301446557e-06,
14.0,1.655318260192871,0.016636734828352928,-0.026820022612810135,-13.923104286193848,True,False,2.426803985144943e-05,
14.25,1.6719578504562378,0.01717659831047058,-0.02473887801170349,-14.330998420715332,True,False,2.11775150091853e-05,
14.5,1.6884684562683105,0.017750179395079613,-0.02269171178340912,-14.7430419921875,True,False,1.4064596143725794e-05,
14.75,1.703892707824707,0.018364988267421722,-0.020522495731711388,-15.150053977966309,True,False,9.57753072725609e-05,
15.0,1.7190196514129639,0.01902116648852825,-0.018373245373368263,-15.559244155883789,True,False,5.3887571738187034e-08,
15.25,1.7330156564712524,0.01972724124789238,-0.016118310391902924,-15.962377548217773,True,False,9.296392136093345e-07,
15.5,1.7466950416564941,0.020479993894696236,-0.013894759118556976,-16.36705780029297,True,False,1.3278498954605311e-05,
15.75,1.7589983940124512,0.021302713081240654,-0.01156519167125225,-16.762266159057617,True,False,9.024704922921956e-05,
16.0,1.770913004875183,0.022176038473844528,-0.009273556061089039,-17.158496856689453,True,False,2.3476363821828272e-06,
16.25,1.7818400859832764,0.023127619177103043,-0.006967739202082157,-17.5508975982666,True,False,4.1978062654379755e-05,
16.5,1.7914701700210571,0.02415807545185089,-0.004612772259861231,-17.93451499938965,True,False,1.8259037233292474e-06,
16.75,1.8005084991455078,0.025276070460677147,-0.0023303909692913294,-18.315431594848633,True,False,2.27645273298549e-06,
17.0,1.8084638118743896,0.026490336284041405,-7.015007577138022e-05,-18.68686294555664,True,False,9.967055120796431e-06,
17.25,1.8151614665985107,0.02782438136637211,0.0021558974403887987,-19.045063018798828,True,False,2.3792425054125488e-05,
17.5,1.820705533027649,0.02930196188390255,0.00429286016151309,-19.38922691345215,True,False,4.8381825763499364e-05,
17.75,1.824633240699768,0.030928341671824455,0.006374082528054714,-19.71491050720215,True,False,8.067651651799679e-05,
18.0,1.8272686004638672,0.03273454308509827,0.008309363387525082,-20.025375366210938,True,False,3.1798030249774456e-05,
18.25,1.8286758661270142,0.03473193198442459,0.010061575099825859,-20.320415496826172,True,False,2.8829390430473723e-05,
18.5,1.8284848928451538,0.036922719329595566,0.01165569107979536,-20.594690322875977,True,False,9.740521818457637e-06,
18.75,1.8265461921691895,0.039419472217559814,0.012966952286660671,-20.84441375732422,True,False,9.160539048025385e-05,
19.0,1.8235520124435425,0.04217210412025452,0.013965806923806667,-21.077255249023438,True,False,5.7289653341285884e-05,
19.25,1.8179681301116943,0.04529627412557602,0.014651023782789707,-21.275724411010742,True,False,9.510436211712658e-05,
19.5,1.8108924627304077,0.04878992959856987,0.014920895919203758,-21.463069915771484,True,False,1.8362370610702783e-05,
19.75,1.8016014099121094,0.05273761972784996,0.014722643420100212,-21.611526489257812,True,False,4.392938717501238e-05,
20.0,1.7892005443572998,0.057232052087783813,0.0140069043263793,-21.705549240112305,True,False,7.22937475075014e-05,
20.25,1.7736560106277466,0.062395285815000534,0.012640113942325115,-21.740440368652344,True,False,5.644016346195713e-05,
20.5,1.7549058198928833,0.06827299296855927,0.010572381317615509,-21.711332321166992,True,False,1.4968926734582055e-05,
20.75,1.7307782173156738,0.07514656335115433,0.007648807484656572,-21.579254150390625,True,False,3.572105924831703e-05,
21.0,1.7006155252456665,0.08326473087072372,0.0037005909252911806,-21.325117111206055,True,False,3.635575558291748e-05,
21.25,1.6610853672027588,0.09312139451503754,-0.0015431527281180024,-20.883304595947266,True,False,2.6684292606660165e-05,
21.5,1.6080114841461182,0.10551060736179352,-0.008541030809283257,-20.162715911865234,True,False,5.4392705351347104e-05,
21.75,1.51723051071167,0.12492649257183075,-0.020204732194542885,-18.664337158203125,True,False,1.3857343219569884e-05,
22.0,1.2039157152175903,0.19312775135040283,-0.06762012094259262,-12.03876781463623,True,False,9.487460920354351e-05,
22.25,,,,,False,False,0.017438706010580063,did not converge within the iteration budget (final RMS residual 0.0174)
22.5,1.1568613052368164,0.2152245193719864,-0.08363297581672668,-10.66215705871582,True,False,7.457959145540372e-05,
22.75,1.1536554098129272,0.22100724279880524,-0.08789791166782379,-10.494373321533203,True,False,2.246820804430172e-05,
23.0,,,,,False,False,0.008914684876799583,did not converge within the iteration budget (final RMS residual 0.00891)
23.25,1.143438696861267,0.23425017297267914,-0.09762260317802429,-9.946582794189453,True,False,5.5703323596389964e-05,
23.5,1.13764488697052,0.24144303798675537,-0.10284731537103653,-9.60996150970459,True,False,7.385433855233714e-05,
23.75,1.139986276626587,0.2459612339735031,-0.1063038557767868,-9.563813209533691,True,False,1.8505748812458478e-05,
24.0,1.1424156427383423,0.2504993677139282,-0.1097855269908905,-9.509767532348633,True,False,5.866740320925601e-05,
24.25,,,,,False,False,0.016898473724722862,did not converge within the iteration budget (final RMS residual 0.0169)
24.5,,,,,False,True,0.016898473724722862,boundary-layer Newton solve diverged (NaN) mid-iteration
24.75,,,,,False,True,0.016898473724722862,boundary-layer Newton solve diverged (NaN) mid-iteration
25.0,,,,,False,True,0.016898473724722862,boundary-layer Newton solve diverged (NaN) mid-iteration
