alpha,cl,cd,cm,cp_min,converged,diverged,rms_bl,note
0.75,0.3040764033794403,0.005753504578024149,-0.058263424783945084,-0.5720404386520386,True,False,1.2827601949538803e-06,
1.0,0.3298841714859009,0.0058022765442729,-0.05788958817720413,-0.6264207363128662,True,False,1.1265959074080456e-05,
1.25,,,,,False,False,0.003283020807430148,did not converge within the iteration budget (final RMS residual 0.00328)
1.5,0.3830980658531189,0.005735977087169886,-0.057428501546382904,-0.7443431615829468,True,False,4.905341484118253e-07,
1.75,0.41051825881004333,0.0057583958841860294,-0.05730113387107849,-0.8090883493423462,True,False,1.5615283643910516e-07,
2.0,0.4384062588214874,0.005798721220344305,-0.05724135413765907,-0.8756911158561707,True,False,1.3487673413692391e-06,
2.25,0.4667910933494568,0.0058387103490531445,-0.05726040527224541,-0.9495365619659424,True,False,4.355279452283867e-05,
2.5,0.4949522316455841,0.005903918296098709,-0.05723312869668007,-1.0250715017318726,True,False,6.42169761704281e-05,
2.75,0.5230572819709778,0.005950292572379112,-0.05719773843884468,-1.1039764881134033,True,False,7.36973452148959e-05,
3.0,0.5512065887451172,0.0059821587055921555,-0.05716546252369881,-1.1889804601669312,True,False,2.48519609158393e-05,
3.25,0.5792524218559265,0.006024737376719713,-0.057109225541353226,-1.2756049633026123,True,False,7.517671178902674e-07,
3.5,0.6073829531669617,0.006097846664488316,-0.0570569783449173,-1.3705201148986816,True,False,4.037554219848971e-07,
3.75,0.6358051896095276,0.006163376849144697,-0.05705636739730835,-1.468592643737793,True,False,6.428230790334055e-06,
4.0,0.6639189124107361,0.006277863867580891,-0.056991688907146454,-1.574163556098938,True,False,1.0130200962521485e-06,
4.25,0.6921639442443848,0.006360942032188177,-0.05694793537259102,-1.6844993829727173,True,False,3.626155012170784e-05,
4.5,0.7204201817512512,0.00645863963291049,-0.05690333992242813,-1.8050458431243896,True,False,6.838250783403055e-07,
4.75,0.7482049465179443,0.006580229848623276,-0.05676550045609474,-1.932600975036621,True,False,1.2681316263751796e-07,
5.0,0.776406466960907,0.006675396114587784,-0.05670161545276642,-2.0720937252044678,True,False,2.587521157693118e-05,
5.25,0.8039090633392334,0.006820550188422203,-0.05650395527482033,-2.230015754699707,True,False,5.416685598902404e-05,
5.5,0.8317995071411133,0.006931127980351448,-0.05637330189347267,-2.396507740020752,True,False,7.321422401673772e-08,
5.75,0.8591490387916565,0.007091031409800053,-0.0561366006731987,-2.589885950088501,True,False,1.1155577794852434e-07,
6.0,0.8868513703346252,0.007203655783087015,-0.055959552526474,-2.817915916442871,True,False,8.84543510437652e-07,
6.25,0.9138798713684082,0.007382383104413748,-0.05565349757671356,-3.06264591217041,True,False,3.600537820602767e-05,
6.5,0.9413361549377441,0.007513688877224922,-0.05541897565126419,-3.3180296421051025,True,False,1.6870288277459622e-07,
6.75,0.9681590795516968,0.007686285767704248,-0.05505935847759247,-3.577932596206665,True,False,6.450614455388859e-05,
7.0,0.995216429233551,0.007837275043129921,-0.05473800748586655,-3.8476474285125732,True,False,6.023533842380857e-06,
7.25,1.0218247175216675,0.008018558844923973,-0.05432288348674774,-4.122718334197998,True,False,3.295068017905578e-05,
7.5,1.0481863021850586,0.008200434036552906,-0.05385153368115425,-4.404813766479492,True,False,5.340687039279146e-07,
7.75,1.074350357055664,0.008370690979063511,-0.05332321673631668,-4.693960189819336,True,False,7.770839874865487e-05,
8.0,1.09945547580719,0.008566022850573063,-0.052561745047569275,-4.985079288482666,True,False,3.0838687052892055e-06,
8.25,1.123924732208252,0.008728662505745888,-0.05162164196372032,-5.281224250793457,True,False,1.6143367247423157e-05,
8.5,1.1484501361846924,0.008951338939368725,-0.050709083676338196,-5.584554672241211,True,False,8.492660526826512e-06,
8.75,1.17897629737854,0.009189331904053688,-0.05118388682603836,-5.93109655380249,True,False,4.800614624400623e-05,
9.0,1.2057976722717285,0.009467207826673985,-0.05084207281470299,-6.264182090759277,True,False,9.324642036290243e-08,
9.25,1.231610655784607,0.009705859236419201,-0.05024868994951248,-6.600404262542725,True,False,4.854699000134133e-06,
9.5,1.2569248676300049,0.009982218965888023,-0.049564238637685776,-6.941570281982422,True,False,2.9486569474101998e-05,
9.75,1.282044529914856,0.01027088426053524,-0.04883899539709091,-7.2884202003479,True,False,1.382317623210838e-05,
10.0,1.3073322772979736,0.010539310052990913,-0.04814285784959793,-7.646134853363037,True,False,9.534828393498174e-08,
10.25,1.3319907188415527,0.010853001847863197,-0.04733243212103844,-8.007038116455078,True,False,1.7508235714558396e-06,
10.5,1.3564640283584595,0.011174721643328667,-0.04648240655660629,-8.372040748596191,True,False,4.675578679780301e-07,
10.75,1.3811901807785034,0.011465121060609818,-0.04567611962556839,-8.750359535217285,True,False,1.6232291955020628e-07,
11.0,1.4055302143096924,0.011776669882237911,-0.0447993241250515,-9.133871078491211,True,False,8.752267888212373e-08,
11.25,1.429405689239502,0.012114191427826881,-0.04383944347500801,-9.521530151367188,True,False,1.0704678743422846e-06,
11.5,1.4528160095214844,0.01247597485780716,-0.04279658570885658,-9.912240028381348,True,False,6.884564754727762e-06,
11.75,1.4758822917938232,0.01285032369196415,-0.04168984666466713,-10.303949356079102,True,False,3.545653817127459e-05,
12.0,1.4985663890838623,0.01323792152106762,-0.040512967854738235,-10.69395923614502,True,False,2.5447703592362814e-05,
